Country,Year,Value,Rainfall,Temperature,Area Code,Item,Yield
Azerbaijan,2001,148.68,447,12.97,52.0,Wheat,26154.0
Azerbaijan,2002,148.68,447,12.45,52.0,Maize,43463.0
Azerbaijan,2002,148.68,447,12.45,52.0,Potatoes,121132.0
Azerbaijan,2002,148.68,447,12.45,52.0,"Rice, paddy",46532.0
Azerbaijan,2002,148.68,447,12.45,52.0,Wheat,26028.0
Azerbaijan,2004,148.68,447,12.76,52.0,Maize,46071.0
Azerbaijan,2004,148.68,447,12.76,52.0,Potatoes,141416.0
Azerbaijan,2004,148.68,447,12.76,52.0,"Rice, paddy",39810.0
Azerbaijan,2004,148.68,447,12.76,52.0,Soybeans,17568.0
Azerbaijan,2004,148.68,447,12.76,52.0,Wheat,25748.0
Azerbaijan,2005,148.68,447,12.88,52.0,Maize,47703.0
Azerbaijan,2005,148.68,447,12.88,52.0,Potatoes,153215.0
Azerbaijan,2005,148.68,447,12.88,52.0,"Rice, paddy",35903.0
Azerbaijan,2005,148.68,447,12.88,52.0,Soybeans,5789.0
Azerbaijan,2005,148.68,447,12.88,52.0,Wheat,25818.0
Azerbaijan,2006,148.68,447,12.66,52.0,Maize,45777.0
Azerbaijan,2006,148.68,447,12.66,52.0,Potatoes,149497.0
Azerbaijan,2006,148.68,447,12.66,52.0,"Rice, paddy",42375.0
Azerbaijan,2006,148.68,447,12.66,52.0,Sorghum,10000.0
Azerbaijan,2006,148.68,447,12.66,52.0,Soybeans,4906.0
Azerbaijan,2006,148.68,447,12.66,52.0,Wheat,26050.0
Azerbaijan,2007,148.68,447,12.75,52.0,Maize,46175.0
Azerbaijan,2007,148.68,447,12.75,52.0,Potatoes,154570.0
Azerbaijan,2007,148.68,447,12.75,52.0,"Rice, paddy",33886.0
Azerbaijan,2007,148.68,447,12.75,52.0,Soybeans,4000.0
Azerbaijan,2007,148.68,447,12.75,52.0,Wheat,26722.0
Azerbaijan,2008,262.99,447,12.3,52.0,Maize,47784.0
Azerbaijan,2008,262.99,447,12.3,52.0,Potatoes,156430.0
Azerbaijan,2008,262.99,447,12.3,52.0,"Rice, paddy",27973.0
Azerbaijan,2008,262.99,447,12.3,52.0,Sorghum,12000.0
Azerbaijan,2008,262.99,447,12.3,52.0,Soybeans,5000.0
Azerbaijan,2008,262.99,447,12.3,52.0,Wheat,27251.0
Azerbaijan,2009,316.18,447,12.6,52.0,Maize,47990.0
Azerbaijan,2009,316.18,447,12.6,52.0,Potatoes,149950.0
Azerbaijan,2009,316.18,447,12.6,52.0,"Rice, paddy",25279.0
Azerbaijan,2009,316.18,447,12.6,52.0,Soybeans,6677.0
Azerbaijan,2009,316.18,447,12.6,52.0,Wheat,25946.0
Azerbaijan,2010,333.85,447,13.85,52.0,Maize,45551.0
Azerbaijan,2010,333.85,447,13.85,52.0,Potatoes,144945.0
Azerbaijan,2010,333.85,447,13.85,52.0,"Rice, paddy",23963.0
Azerbaijan,2010,333.85,447,13.85,52.0,Soybeans,7136.0
Azerbaijan,2010,333.85,447,13.85,52.0,Wheat,19381.0
Azerbaijan,2011,461.84,447,11.79,52.0,Maize,45460.0
Azerbaijan,2011,461.84,447,11.79,52.0,Potatoes,143973.0
Azerbaijan,2011,461.84,447,11.79,52.0,"Rice, paddy",20947.0
Azerbaijan,2011,461.84,447,11.79,52.0,Soybeans,6717.0
Azerbaijan,2011,461.84,447,11.79,52.0,Wheat,24376.0
Azerbaijan,2012,516.35,447,13.0,52.0,Maize,51029.0
Azerbaijan,2012,516.35,447,13.0,52.0,Potatoes,146740.0
Azerbaijan,2012,516.35,447,13.0,52.0,"Rice, paddy",22249.0
Azerbaijan,2012,516.35,447,13.0,52.0,Sorghum,1500.0
Azerbaijan,2012,516.35,447,13.0,52.0,Soybeans,6587.0
Azerbaijan,2012,516.35,447,13.0,52.0,Wheat,26144.0
Azerbaijan,2013,489.8,447,14.12,52.0,Maize,53903.0
Azerbaijan,2013,489.8,447,14.12,52.0,Potatoes,151999.0
Azerbaijan,2013,489.8,447,14.12,52.0,"Rice, paddy",22808.0
Azerbaijan,2013,489.8,447,14.12,52.0,Sorghum,5000.0
Azerbaijan,2013,489.8,447,14.12,52.0,Soybeans,6457.0
Azerbaijan,2013,489.8,447,14.12,52.0,Wheat,26719.0
Bahamas,1990,484.59,..,25.74,12.0,Cassava,106667.0
Bahamas,1990,484.59,..,25.74,12.0,Maize,15000.0
Bahamas,1990,484.59,..,25.74,12.0,Sweet potatoes,38118.0
Bahamas,1991,484.59,..,25.66,12.0,Cassava,100000.0
Bahamas,1991,484.59,..,25.66,12.0,Maize,16667.0
Bahamas,1991,484.59,..,25.66,12.0,Sweet potatoes,31385.0
Bahamas,1992,484.59,1292,25.1,12.0,Cassava,95859.0
Bahamas,1992,484.59,1292,25.1,12.0,Maize,16667.0
Bahamas,1992,484.59,1292,25.1,12.0,Sweet potatoes,31586.0
Bahamas,1993,484.59,1292,25.26,12.0,Cassava,90909.0
Bahamas,1993,484.59,1292,25.26,12.0,Maize,16000.0
Bahamas,1993,484.59,1292,25.26,12.0,Sweet potatoes,31571.0
Bahamas,1994,484.59,1292,25.73,12.0,Cassava,80000.0
Bahamas,1994,484.59,1292,25.73,12.0,Maize,17931.0
Bahamas,1994,484.59,1292,25.73,12.0,Sweet potatoes,31254.0
Bahamas,1995,484.59,1292,25.44,12.0,Cassava,77089.0
Bahamas,1995,484.59,1292,25.44,12.0,Maize,17931.0
Bahamas,1995,484.59,1292,25.44,12.0,Sweet potatoes,30714.0
Bahamas,1996,484.59,1292,25.06,12.0,Cassava,75783.0
Bahamas,1996,484.59,1292,25.06,12.0,Maize,17931.0
Bahamas,1996,484.59,1292,25.06,12.0,Sweet potatoes,31324.0
Bahamas,1997,484.59,1292,25.81,12.0,Cassava,75317.0
Bahamas,1997,484.59,1292,25.81,12.0,Maize,17400.0
Bahamas,1997,484.59,1292,25.81,12.0,Sweet potatoes,30800.0
Bahamas,1998,484.59,1292,25.94,12.0,Cassava,75000.0
Bahamas,1998,484.59,1292,25.94,12.0,Maize,19842.0
Bahamas,1998,484.59,1292,25.94,12.0,Sweet potatoes,31724.0
Bahamas,1999,484.59,1292,25.31,12.0,Cassava,80000.0
Bahamas,1999,484.59,1292,25.31,12.0,Maize,21657.0
Bahamas,1999,484.59,1292,25.31,12.0,Sweet potatoes,38088.0
Bahamas,2000,484.59,1292,25.16,12.0,Cassava,100000.0
Bahamas,2000,484.59,1292,25.16,12.0,Maize,24762.0
Bahamas,2000,484.59,1292,25.16,12.0,Sweet potatoes,35304.0
Bahamas,2001,375.89,1292,25.23,12.0,Cassava,102308.0
Bahamas,2001,375.89,1292,25.23,12.0,Maize,30000.0
Bahamas,2001,375.89,1292,25.23,12.0,Sweet potatoes,30556.0
Bahamas,2002,384.23,1292,25.79,12.0,Cassava,100000.0
Bahamas,2002,384.23,1292,25.79,12.0,Maize,30500.0
Bahamas,2002,384.23,1292,25.79,12.0,Sweet potatoes,34792.0
Bahamas,2004,269.66,1292,25.46,12.0,Cassava,103333.0
Bahamas,2004,269.66,1292,25.46,12.0,Maize,35500.0
Bahamas,2004,269.66,1292,25.46,12.0,Sweet potatoes,33846.0
Bahamas,2005,315.74,1292,25.43,12.0,Cassava,106816.0
Bahamas,2005,315.74,1292,25.43,12.0,Maize,36000.0
Bahamas,2005,315.74,1292,25.43,12.0,Sweet potatoes,34323.0
Bahamas,2006,268.2,1292,25.34,12.0,Cassava,106250.0
Bahamas,2006,268.2,1292,25.34,12.0,Maize,38000.0
Bahamas,2006,268.2,1292,25.34,12.0,Sweet potatoes,34519.0
Bahamas,2007,268.2,1292,25.71,12.0,Cassava,105556.0
Bahamas,2007,268.2,1292,25.71,12.0,Maize,40000.0
Bahamas,2007,268.2,1292,25.71,12.0,Sweet potatoes,34364.0
Bahamas,2008,268.2,1292,25.63,12.0,Cassava,139562.0
Bahamas,2008,268.2,1292,25.63,12.0,Maize,47619.0
Bahamas,2008,268.2,1292,25.63,12.0,Sweet potatoes,34462.0
Bahamas,2009,268.2,1292,25.46,12.0,Cassava,180917.0
Bahamas,2009,268.2,1292,25.46,12.0,Maize,60000.0
Bahamas,2009,268.2,1292,25.46,12.0,Sweet potatoes,34560.0
Bahamas,2010,268.2,1292,24.77,12.0,Cassava,221795.0
Bahamas,2010,268.2,1292,24.77,12.0,Maize,75333.0
Bahamas,2010,268.2,1292,24.77,12.0,Plantains and others,79048.0
Bahamas,2010,268.2,1292,24.77,12.0,Sweet potatoes,34658.0
Bahamas,2011,268.2,1292,25.76,12.0,Cassava,225128.0
Bahamas,2011,268.2,1292,25.76,12.0,Maize,73085.0
Bahamas,2011,268.2,1292,25.76,12.0,Plantains and others,78182.0
Bahamas,2011,268.2,1292,25.76,12.0,Sweet potatoes,34757.0
Bahamas,2012,268.2,1292,25.46,12.0,Cassava,223000.0
Bahamas,2012,268.2,1292,25.46,12.0,Maize,73404.0
Bahamas,2012,268.2,1292,25.46,12.0,Plantains and others,77391.0
Bahamas,2012,268.2,1292,25.46,12.0,Sweet potatoes,34855.0
Bahamas,2013,268.2,1292,25.88,12.0,Cassava,221509.0
Bahamas,2013,268.2,1292,25.88,12.0,Maize,74465.0
Bahamas,2013,268.2,1292,25.88,12.0,Plantains and others,76928.0
Bahamas,2013,268.2,1292,25.88,12.0,Sweet potatoes,34953.0
Bahrain,1990,14.05,83,26.26,13.0,Potatoes,186667.0
Bahrain,1990,14.05,83,26.26,13.0,Sweet potatoes,116667.0
Bahrain,1991,14.05,83,25.73,13.0,Potatoes,206667.0
Bahrain,1991,14.05,83,25.73,13.0,Sweet potatoes,120000.0
Bahrain,1992,14.05,83,25.09,13.0,Potatoes,188000.0
Bahrain,1992,14.05,83,25.09,13.0,Sweet potatoes,112500.0
Bahrain,1993,14.05,83,26.09,13.0,Potatoes,162857.0
Bahrain,1993,14.05,83,26.09,13.0,Sweet potatoes,116667.0
Bahrain,1994,30.86,83,26.66,13.0,Potatoes,147500.0
Bahrain,1994,30.86,83,26.66,13.0,Sweet potatoes,125000.0
Bahrain,1995,12.46,83,26.18,13.0,Potatoes,166667.0
Bahrain,1995,12.46,83,26.18,13.0,Sweet potatoes,120000.0
Bahrain,1996,12.16,83,26.76,13.0,Potatoes,125000.0
Bahrain,1997,9.42,83,26.11,13.0,Potatoes,160000.0
Bahrain,1998,11.15,83,27.54,13.0,Potatoes,160000.0
Bahrain,1999,12.5,83,27.67,13.0,Potatoes,100000.0
Bahrain,2000,8.65,83,26.99,13.0,Potatoes,103333.0
Bahrain,2001,9.2,83,27.36,13.0,Potatoes,110000.0
Bahrain,2002,0.91,83,27.19,13.0,Potatoes,190000.0
Bahrain,2004,12.24,83,27.07,13.0,Potatoes,180000.0
Bahrain,2005,12.75,83,26.89,13.0,Potatoes,100000.0
Bahrain,2006,12.12,83,27.15,13.0,Potatoes,130000.0
Bahrain,2007,16.25,83,27.13,13.0,Potatoes,255556.0
Bahrain,2008,10.45,83,26.96,13.0,Potatoes,210000.0
Bahrain,2009,12.59,83,27.24,13.0,Potatoes,166667.0
Bahrain,2010,9.84,83,28.0,13.0,Potatoes,155598.0
Bahrain,2011,9.14,83,27.01,13.0,Potatoes,171162.0
Bahrain,2012,9.14,83,27.45,13.0,Potatoes,177812.0
Bahrain,2013,9.14,83,27.86,13.0,Potatoes,179569.0
Bangladesh,1990,1266.0,2666,25.98,16.0,Maize,10015.0
Bangladesh,1990,1266.0,2666,25.98,16.0,Potatoes,91410.0
Bangladesh,1990,1266.0,2666,25.98,16.0,"Rice, paddy",25661.0
Bangladesh,1990,1266.0,2666,25.98,16.0,Sorghum,8103.0
Bangladesh,1990,1266.0,2666,25.98,16.0,Sweet potatoes,98316.0
Bangladesh,1990,1266.0,2666,25.98,16.0,Wheat,15034.0
Bangladesh,1990,1266.0,2666,25.98,16.0,Maize,10015.0
Bangladesh,1990,1266.0,2666,25.98,16.0,Potatoes,91410.0
Bangladesh,1990,1266.0,2666,25.98,16.0,"Rice, paddy",25661.0
Bangladesh,1990,1266.0,2666,25.98,16.0,Sorghum,8103.0
Bangladesh,1990,1266.0,2666,25.98,16.0,Sweet potatoes,98316.0
Bangladesh,1990,1266.0,2666,25.98,16.0,Wheat,15034.0
Bangladesh,1991,1287.0,2666,25.85,16.0,Maize,9781.0
Bangladesh,1991,1287.0,2666,25.85,16.0,Potatoes,99868.0
Bangladesh,1991,1287.0,2666,25.85,16.0,"Rice, paddy",26592.0
Bangladesh,1991,1287.0,2666,25.85,16.0,Sorghum,8376.0
Bangladesh,1991,1287.0,2666,25.85,16.0,Sweet potatoes,96481.0
Bangladesh,1991,1287.0,2666,25.85,16.0,Wheat,16767.0
Bangladesh,1991,1287.0,2666,25.85,16.0,Maize,9781.0
Bangladesh,1991,1287.0,2666,25.85,16.0,Potatoes,99868.0
Bangladesh,1991,1287.0,2666,25.85,16.0,"Rice, paddy",26592.0
Bangladesh,1991,1287.0,2666,25.85,16.0,Sorghum,8376.0
Bangladesh,1991,1287.0,2666,25.85,16.0,Sweet potatoes,96481.0
Bangladesh,1991,1287.0,2666,25.85,16.0,Wheat,16767.0
Bangladesh,1992,1453.0,2666,25.86,16.0,Maize,9319.0
Bangladesh,1992,1453.0,2666,25.86,16.0,Potatoes,107931.0
Bangladesh,1992,1453.0,2666,25.86,16.0,"Rice, paddy",26893.0
Bangladesh,1992,1453.0,2666,25.86,16.0,Sorghum,8988.0
Bangladesh,1992,1453.0,2666,25.86,16.0,Sweet potatoes,96477.0
Bangladesh,1992,1453.0,2666,25.86,16.0,Wheat,18534.0
Bangladesh,1992,1453.0,2666,25.86,16.0,Maize,9319.0
Bangladesh,1992,1453.0,2666,25.86,16.0,Potatoes,107931.0
Bangladesh,1992,1453.0,2666,25.86,16.0,"Rice, paddy",26893.0
Bangladesh,1992,1453.0,2666,25.86,16.0,Sorghum,8988.0
Bangladesh,1992,1453.0,2666,25.86,16.0,Sweet potatoes,96477.0
Bangladesh,1992,1453.0,2666,25.86,16.0,Wheat,18534.0
Bangladesh,1993,1487.0,2666,25.73,16.0,Maize,9351.0
Bangladesh,1993,1487.0,2666,25.73,16.0,Potatoes,106787.0
Bangladesh,1993,1487.0,2666,25.73,16.0,"Rice, paddy",27185.0
Bangladesh,1993,1487.0,2666,25.73,16.0,Sorghum,8948.0
Bangladesh,1993,1487.0,2666,25.73,16.0,Sweet potatoes,95714.0
Bangladesh,1993,1487.0,2666,25.73,16.0,Wheat,18457.0
Bangladesh,1993,1487.0,2666,25.73,16.0,Maize,9351.0
Bangladesh,1993,1487.0,2666,25.73,16.0,Potatoes,106787.0
Bangladesh,1993,1487.0,2666,25.73,16.0,"Rice, paddy",27185.0
Bangladesh,1993,1487.0,2666,25.73,16.0,Sorghum,8948.0
Bangladesh,1993,1487.0,2666,25.73,16.0,Sweet potatoes,95714.0
Bangladesh,1993,1487.0,2666,25.73,16.0,Wheat,18457.0
Bangladesh,1994,1594.5,2666,25.91,16.0,Maize,9042.0
Bangladesh,1994,1594.5,2666,25.91,16.0,Potatoes,109570.0
Bangladesh,1994,1594.5,2666,25.91,16.0,"Rice, paddy",25328.0
Bangladesh,1994,1594.5,2666,25.91,16.0,Sorghum,9892.0
Bangladesh,1994,1594.5,2666,25.91,16.0,Sweet potatoes,95373.0
Bangladesh,1994,1594.5,2666,25.91,16.0,Wheat,18390.0
Bangladesh,1994,1594.5,2666,25.91,16.0,Maize,9042.0
Bangladesh,1994,1594.5,2666,25.91,16.0,Potatoes,109570.0
Bangladesh,1994,1594.5,2666,25.91,16.0,"Rice, paddy",25328.0
Bangladesh,1994,1594.5,2666,25.91,16.0,Sorghum,9892.0
Bangladesh,1994,1594.5,2666,25.91,16.0,Sweet potatoes,95373.0
Bangladesh,1994,1594.5,2666,25.91,16.0,Wheat,18390.0
Bangladesh,1995,1702.0,2666,26.09,16.0,Maize,10700.0
Bangladesh,1995,1702.0,2666,26.09,16.0,Potatoes,111665.0
Bangladesh,1995,1702.0,2666,26.09,16.0,"Rice, paddy",26527.0
Bangladesh,1995,1702.0,2666,26.09,16.0,Sorghum,9804.0
Bangladesh,1995,1702.0,2666,26.09,16.0,Sweet potatoes,95186.0
Bangladesh,1995,1702.0,2666,26.09,16.0,Wheat,19483.0
Bangladesh,1995,1702.0,2666,26.09,16.0,Maize,10700.0
Bangladesh,1995,1702.0,2666,26.09,16.0,Potatoes,111665.0
Bangladesh,1995,1702.0,2666,26.09,16.0,"Rice, paddy",26527.0
Bangladesh,1995,1702.0,2666,26.09,16.0,Sorghum,9804.0
Bangladesh,1995,1702.0,2666,26.09,16.0,Sweet potatoes,95186.0
Bangladesh,1995,1702.0,2666,26.09,16.0,Wheat,19483.0
Bangladesh,1996,1919.0,2666,26.15,16.0,Maize,10166.0
Bangladesh,1996,1919.0,2666,26.15,16.0,Potatoes,112741.0
Bangladesh,1996,1919.0,2666,26.15,16.0,"Rice, paddy",27629.0
Bangladesh,1996,1919.0,2666,26.15,16.0,Sorghum,9959.0
Bangladesh,1996,1919.0,2666,26.15,16.0,Sweet potatoes,96081.0
Bangladesh,1996,1919.0,2666,26.15,16.0,Wheat,19531.0
Bangladesh,1996,1919.0,2666,26.15,16.0,Maize,10166.0
Bangladesh,1996,1919.0,2666,26.15,16.0,Potatoes,112741.0
Bangladesh,1996,1919.0,2666,26.15,16.0,"Rice, paddy",27629.0
Bangladesh,1996,1919.0,2666,26.15,16.0,Sorghum,9959.0
Bangladesh,1996,1919.0,2666,26.15,16.0,Sweet potatoes,96081.0
Bangladesh,1996,1919.0,2666,26.15,16.0,Wheat,19531.0
Bangladesh,1997,2035.0,2666,25.55,16.0,Maize,10914.0
Bangladesh,1997,2035.0,2666,25.55,16.0,Potatoes,112551.0
Bangladesh,1997,2035.0,2666,25.55,16.0,"Rice, paddy",27431.0
Bangladesh,1997,2035.0,2666,25.55,16.0,Sorghum,10297.0
Bangladesh,1997,2035.0,2666,25.55,16.0,Sweet potatoes,93946.0
Bangladesh,1997,2035.0,2666,25.55,16.0,Wheat,20544.0
Bangladesh,1997,2035.0,2666,25.55,16.0,Maize,10914.0
Bangladesh,1997,2035.0,2666,25.55,16.0,Potatoes,112551.0
Bangladesh,1997,2035.0,2666,25.55,16.0,"Rice, paddy",27431.0
Bangladesh,1997,2035.0,2666,25.55,16.0,Sorghum,10297.0
Bangladesh,1997,2035.0,2666,25.55,16.0,Sweet potatoes,93946.0
Bangladesh,1997,2035.0,2666,25.55,16.0,Wheat,20544.0
Bangladesh,1998,2068.0,2666,26.13,16.0,Maize,7339.0
Bangladesh,1998,2068.0,2666,26.13,16.0,Potatoes,113972.0
Bangladesh,1998,2068.0,2666,26.13,16.0,"Rice, paddy",29358.0
Bangladesh,1998,2068.0,2666,26.13,16.0,Sorghum,7901.0
Bangladesh,1998,2068.0,2666,26.13,16.0,Sweet potatoes,95325.0
Bangladesh,1998,2068.0,2666,26.13,16.0,Wheat,22408.0
Bangladesh,1998,2068.0,2666,26.13,16.0,Maize,7339.0
Bangladesh,1998,2068.0,2666,26.13,16.0,Potatoes,113972.0
Bangladesh,1998,2068.0,2666,26.13,16.0,"Rice, paddy",29358.0
Bangladesh,1998,2068.0,2666,26.13,16.0,Sorghum,7901.0
Bangladesh,1998,2068.0,2666,26.13,16.0,Sweet potatoes,95325.0
Bangladesh,1998,2068.0,2666,26.13,16.0,Wheat,22408.0
Bangladesh,1999,2532.0,2666,26.31,16.0,Maize,12346.0
Bangladesh,1999,2532.0,2666,26.31,16.0,Potatoes,112810.0
Bangladesh,1999,2532.0,2666,26.31,16.0,"Rice, paddy",32139.0
Bangladesh,1999,2532.0,2666,26.31,16.0,Sorghum,12346.0
Bangladesh,1999,2532.0,2666,26.31,16.0,Sweet potatoes,92786.0
Bangladesh,1999,2532.0,2666,26.31,16.0,Wheat,21627.0
Bangladesh,1999,2532.0,2666,26.31,16.0,Maize,12346.0
Bangladesh,1999,2532.0,2666,26.31,16.0,Potatoes,112810.0
Bangladesh,1999,2532.0,2666,26.31,16.0,"Rice, paddy",32139.0
Bangladesh,1999,2532.0,2666,26.31,16.0,Sorghum,12346.0
Bangladesh,1999,2532.0,2666,26.31,16.0,Sweet potatoes,92786.0
Bangladesh,1999,2532.0,2666,26.31,16.0,Wheat,21627.0
Bangladesh,2000,3170.0,2666,25.91,16.0,Maize,20597.0
Bangladesh,2000,3170.0,2666,25.91,16.0,Potatoes,120591.0
Bangladesh,2000,3170.0,2666,25.91,16.0,"Rice, paddy",34836.0
Bangladesh,2000,3170.0,2666,25.91,16.0,Sorghum,12346.0
Bangladesh,2000,3170.0,2666,25.91,16.0,Sweet potatoes,92479.0
Bangladesh,2000,3170.0,2666,25.91,16.0,Wheat,22104.0
Bangladesh,2000,3170.0,2666,25.91,16.0,Maize,20597.0
Bangladesh,2000,3170.0,2666,25.91,16.0,Potatoes,120591.0
Bangladesh,2000,3170.0,2666,25.91,16.0,"Rice, paddy",34836.0
Bangladesh,2000,3170.0,2666,25.91,16.0,Sorghum,12346.0
Bangladesh,2000,3170.0,2666,25.91,16.0,Sweet potatoes,92479.0
Bangladesh,2000,3170.0,2666,25.91,16.0,Wheat,22104.0
Bangladesh,2001,3295.78,2666,25.93,16.0,Maize,32216.0
Bangladesh,2001,3295.78,2666,25.93,16.0,Potatoes,129163.0
Bangladesh,2001,3295.78,2666,25.93,16.0,"Rice, paddy",34020.0
Bangladesh,2001,3295.78,2666,25.93,16.0,Sorghum,12346.0
Bangladesh,2001,3295.78,2666,25.93,16.0,Sweet potatoes,90907.0
Bangladesh,2001,3295.78,2666,25.93,16.0,Wheat,21643.0
Bangladesh,2001,3295.78,2666,25.93,16.0,Maize,32216.0
Bangladesh,2001,3295.78,2666,25.93,16.0,Potatoes,129163.0
Bangladesh,2001,3295.78,2666,25.93,16.0,"Rice, paddy",34020.0
Bangladesh,2001,3295.78,2666,25.93,16.0,Sorghum,12346.0
Bangladesh,2001,3295.78,2666,25.93,16.0,Sweet potatoes,90907.0
Bangladesh,2001,3295.78,2666,25.93,16.0,Wheat,21643.0
Bangladesh,2002,2954.29,2666,26.1,16.0,Maize,40349.0
Bangladesh,2002,2954.29,2666,26.1,16.0,Potatoes,126010.0
Bangladesh,2002,2954.29,2666,26.1,16.0,"Rice, paddy",34902.0
Bangladesh,2002,2954.29,2666,26.1,16.0,Sorghum,12361.0
Bangladesh,2002,2954.29,2666,26.1,16.0,Sweet potatoes,90919.0
Bangladesh,2002,2954.29,2666,26.1,16.0,Wheat,21644.0
Bangladesh,2002,2954.29,2666,26.1,16.0,Maize,40349.0
Bangladesh,2002,2954.29,2666,26.1,16.0,Potatoes,126010.0
Bangladesh,2002,2954.29,2666,26.1,16.0,"Rice, paddy",34902.0
Bangladesh,2002,2954.29,2666,26.1,16.0,Sorghum,12361.0
Bangladesh,2002,2954.29,2666,26.1,16.0,Sweet potatoes,90919.0
Bangladesh,2002,2954.29,2666,26.1,16.0,Wheat,21644.0
Bangladesh,2004,5587.81,2666,26.14,16.0,Maize,48243.0
Bangladesh,2004,5587.81,2666,26.14,16.0,Potatoes,144313.0
Bangladesh,2004,5587.81,2666,26.14,16.0,"Rice, paddy",35359.0
Bangladesh,2004,5587.81,2666,26.14,16.0,Sorghum,11633.0
Bangladesh,2004,5587.81,2666,26.14,16.0,Sweet potatoes,89459.0
Bangladesh,2004,5587.81,2666,26.14,16.0,Wheat,19527.0
Bangladesh,2004,5587.81,2666,26.14,16.0,Maize,48243.0
Bangladesh,2004,5587.81,2666,26.14,16.0,Potatoes,144313.0
Bangladesh,2004,5587.81,2666,26.14,16.0,"Rice, paddy",35359.0
Bangladesh,2004,5587.81,2666,26.14,16.0,Sorghum,11633.0
Bangladesh,2004,5587.81,2666,26.14,16.0,Sweet potatoes,89459.0
Bangladesh,2004,5587.81,2666,26.14,16.0,Wheat,19527.0
Bangladesh,2005,7605.01,2666,26.19,16.0,Maize,53311.0
Bangladesh,2005,7605.01,2666,26.19,16.0,Potatoes,148805.0
Bangladesh,2005,7605.01,2666,26.19,16.0,"Rice, paddy",37814.0
Bangladesh,2005,7605.01,2666,26.19,16.0,Sorghum,13214.0
Bangladesh,2005,7605.01,2666,26.19,16.0,Soybeans,14148.0
Bangladesh,2005,7605.01,2666,26.19,16.0,Sweet potatoes,88704.0
Bangladesh,2005,7605.01,2666,26.19,16.0,Wheat,17478.0
Bangladesh,2005,7605.01,2666,26.19,16.0,Maize,53311.0
Bangladesh,2005,7605.01,2666,26.19,16.0,Potatoes,148805.0
Bangladesh,2005,7605.01,2666,26.19,16.0,"Rice, paddy",37814.0
Bangladesh,2005,7605.01,2666,26.19,16.0,Sorghum,13214.0
Bangladesh,2005,7605.01,2666,26.19,16.0,Soybeans,14148.0
Bangladesh,2005,7605.01,2666,26.19,16.0,Sweet potatoes,88704.0
Bangladesh,2005,7605.01,2666,26.19,16.0,Wheat,17478.0
Bangladesh,2006,9074.43,2666,26.44,16.0,Maize,52998.0
Bangladesh,2006,9074.43,2666,26.44,16.0,Potatoes,143848.0
Bangladesh,2006,9074.43,2666,26.44,16.0,"Rice, paddy",38541.0
Bangladesh,2006,9074.43,2666,26.44,16.0,Sorghum,13587.0
Bangladesh,2006,9074.43,2666,26.44,16.0,Soybeans,15144.0
Bangladesh,2006,9074.43,2666,26.44,16.0,Sweet potatoes,90254.0
Bangladesh,2006,9074.43,2666,26.44,16.0,Wheat,15344.0
Bangladesh,2006,9074.43,2666,26.44,16.0,Maize,52998.0
Bangladesh,2006,9074.43,2666,26.44,16.0,Potatoes,143848.0
Bangladesh,2006,9074.43,2666,26.44,16.0,"Rice, paddy",38541.0
Bangladesh,2006,9074.43,2666,26.44,16.0,Sorghum,13587.0
Bangladesh,2006,9074.43,2666,26.44,16.0,Soybeans,15144.0
Bangladesh,2006,9074.43,2666,26.44,16.0,Sweet potatoes,90254.0
Bangladesh,2006,9074.43,2666,26.44,16.0,Wheat,15344.0
Bangladesh,2007,10962.31,2666,25.95,16.0,Maize,59812.0
Bangladesh,2007,10962.31,2666,25.95,16.0,Potatoes,149768.0
Bangladesh,2007,10962.31,2666,25.95,16.0,"Rice, paddy",40833.0
Bangladesh,2007,10962.31,2666,25.95,16.0,Sorghum,13462.0
Bangladesh,2007,10962.31,2666,25.95,16.0,Soybeans,14717.0
Bangladesh,2007,10962.31,2666,25.95,16.0,Sweet potatoes,90479.0
Bangladesh,2007,10962.31,2666,25.95,16.0,Wheat,18471.0
Bangladesh,2007,10962.31,2666,25.95,16.0,Maize,59812.0
Bangladesh,2007,10962.31,2666,25.95,16.0,Potatoes,149768.0
Bangladesh,2007,10962.31,2666,25.95,16.0,"Rice, paddy",40833.0
Bangladesh,2007,10962.31,2666,25.95,16.0,Sorghum,13462.0
Bangladesh,2007,10962.31,2666,25.95,16.0,Soybeans,14717.0
Bangladesh,2007,10962.31,2666,25.95,16.0,Sweet potatoes,90479.0
Bangladesh,2007,10962.31,2666,25.95,16.0,Wheat,18471.0
Bangladesh,2008,12936.5,2666,26.0,16.0,Maize,60172.0
Bangladesh,2008,12936.5,2666,26.0,16.0,Potatoes,165373.0
Bangladesh,2008,12936.5,2666,26.0,16.0,"Rice, paddy",41441.0
Bangladesh,2008,12936.5,2666,26.0,16.0,Sorghum,21505.0
Bangladesh,2008,12936.5,2666,26.0,16.0,Soybeans,15026.0
Bangladesh,2008,12936.5,2666,26.0,16.0,Sweet potatoes,97290.0
Bangladesh,2008,12936.5,2666,26.0,16.0,Wheat,21753.0
Bangladesh,2008,12936.5,2666,26.0,16.0,Maize,60172.0
Bangladesh,2008,12936.5,2666,26.0,16.0,Potatoes,165373.0
Bangladesh,2008,12936.5,2666,26.0,16.0,"Rice, paddy",41441.0
Bangladesh,2008,12936.5,2666,26.0,16.0,Sorghum,21505.0
